Pro_code,ImportanceScore
ACAN,0.0493838383838383
ACP6,0.0419696969696969
ACP5,0.0489797979797979
ACVRL1,0.0407070707070707
ABHD14B,0.0432222222222222
ACE,0.0659090909090909
ACTN4,0.0456868686868686
ACTA2,0.03910101010101
ACAA1,0.0447373737373737
ACY3,0.0358888888888888
ACY1,0.0364242424242424
ACOX1,0.0332626262626262
ACE2,0.0281717171717171
ACRV1,0.0293333333333333
A1BG,0.0322424242424242
ACYP1,0.031070707070707
ABCA2,0.0292626262626262
ABL1,0.0302727272727272
ABO,0.0257171717171717
AARSD1,0.0228080808080808
ACADM,0.0287272727272727
ACTN2,0.0259898989898989
ACRBP,0.0443636363636363
ACOT13,0.0248484848484848
ACP1,0.0175252525252525
AAMDC,0.0204949494949494
ACSL1,0.0247272727272727
ACHE,0.021050505050505
ACADSB,0.0223030303030303
ABRAXAS2,0.0158181818181818
